Age,LgRank,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Injury,Days,Games missed,Position_DF,Position_FW,Position_MF,PreferredFoot_ Both,PreferredFoot_ Left,PreferredFoot_ Right
19,10,0.2608695652173913,0.5,0.5038695082747946,33.4,0.0,-0.25,-0.25,0.0,0.0,0.0,4,0.0,-0.25192014405290486,-0.25998729877950005,-0.6249999999999999,-0.45940279327719724,0.21153846153846154,0.8130841121495327,-0.1201923076923077,-0.0454545454545455,-0.4,0.3914867641168864,-0.050000000000000044,0.3914867641168864,0.3419951893353394,0.2154434690031884,0.3684031498640387,0.3419951893353394,0.3684031498640387,1,0.3939393939393939,1.1666666666666667,1,0,0,0,0,1
20,16,0.43478260869565216,0.6666666666666666,0.7024645791165615,38.0,-0.2,0.5,0.0,-0.2,0.0,0.0,6,0.0,-0.2254502279566517,-0.23064747942479402,-0.20833333333333331,-0.26504007304453686,0.6923076923076923,1.308411214953271,0.1201923076923077,-0.18181818181818185,0.13333333333333336,0.4791419857062784,-0.20000000000000004,0.4791419857062784,0.3107232505953859,0.3419951893353394,0.4121285299808557,0.3107232505953859,0.4121285299808557,0,0.0,0.0,1,0,0,0,0,1
21,6,0.17391304347826086,0.4166666666666667,0.4448148589117752,32.0,0.0,0.0,-0.125,-0.2,1.0,2.0,2,0.0,0.27747817787215784,-0.142628021360676,-0.0416666666666666,-0.14135470562375305,1.1153846153846154,1.205607476635514,0.12980769230769232,-0.0454545454545455,-0.2,0.4481404746557165,-0.20000000000000004,0.3914867641168864,0.4641588833612779,0.3914867641168864,0.5428835233189814,0.3684031498640387,0.4791419857062784,0,0.0,0.0,1,0,0,0,0,1
22,7,0.34782608695652173,0.5416666666666666,0.5876890105964996,35.3,-0.2,0.75,0.125,-0.2,0.0,0.0,8,0.0,-0.27839006014915796,-0.28932711813420603,-0.0833333333333333,-0.2473707348415678,1.6923076923076923,2.0186915887850465,0.1971153846153846,-0.18181818181818185,0.33333333333333337,0.5192494101851104,-0.20000000000000004,0.5192494101851104,0.3107232505953859,0.3684031498640387,0.4308869380063768,0.3107232505953859,0.4308869380063768,0,0.0,0.0,1,0,0,0,0,1
23,14,0.391304347826087,0.5833333333333334,0.6324562447910466,36.4,0.4,0.0,0.125,0.4,0.0,1.0,5,0.0,0.0657188491021327,-0.142628021360676,0.5416666666666667,0.10601602921781468,1.3846153846153846,1.8691588785046729,0.12980769230769232,0.1818181818181818,-0.2,0.5192494101851104,0.19999999999999996,0.5192494101851104,0.4121285299808557,0.4481404746557165,0.5313292845913056,0.3419951893353394,0.5065797019100886,0,0.0,0.0,1,0,0,0,0,1
24,1,-0.6521739130434783,-0.375,-0.39671389451125133,12.4,0.0,0.0,-0.125,0.0,0.0,0.0,0,0.0,-0.33132989234166427,-0.3480067568436181,0.0,-0.2473707348415678,0.019230769230769232,0.411214953271028,-0.004807692307692308,0.40909090909090906,0.13333333333333336,0.6214465011907718,0.44999999999999996,0.6214465011907718,0.4121285299808557,0.5313292845913056,0.6036810736797686,0.4121285299808557,0.6036810736797686,0,0.0,0.0,1,0,0,0,0,1
16,5,-0.30434782608695654,-0.3333333333333333,-0.3014644600547684,7.3,0.6,1.5,1.0,0.6,0.0,0.0,0,0.0,0.7225218221278422,0.702530731040086,0.3293650793650794,0.5243198123892047,-0.3076923076923077,-0.37383177570093457,-0.22596153846153846,0.4772727272727272,1.2,0.7459035925891642,0.5249999999999999,0.7459035925891642,0.5524564107641375,0.44958482839259606,0.6378455341779046,0.5421506248315251,0.630216814855673,0,0.0,0.0,0,1,0,0,1,0
16,2,-0.30434782608695654,-0.3333333333333333,-0.3014644600547684,7.3,0.6,1.5,1.0,0.6,0.0,0.0,0,0.0,0.7225218221278422,0.702530731040086,0.3293650793650794,0.5243198123892047,-0.3076923076923077,-0.37383177570093457,-0.22596153846153846,0.4772727272727272,1.2,0.7459035925891642,0.5249999999999999,0.7459035925891642,0.5524564107641375,0.44958482839259606,0.6378455341779046,0.5421506248315251,0.630216814855673,0,0.0,0.0,0,1,0,0,1,0
17,6,-0.043478260869565216,-0.08333333333333333,-0.06143588522443148,10.1,-0.2,1.0,0.25,-0.2,0.0,0.0,6,0.0,0.9872209830903735,0.9959289245871461,1.704365079365079,1.284101355116877,0.9807692307692307,0.2523364485981308,1.1490384615384615,-0.20454545454545456,0.46666666666666673,0.5371685354944833,-0.225,0.5371685354944833,0.5785120038826091,0.5602730554772998,0.7175854654265756,0.5691367556374606,0.7115796675717122,2,0.7272727272727273,0.6666666666666666,0,1,0,0,1,0
17,8,-0.043478260869565216,-0.08333333333333333,-0.06143588522443148,10.1,-0.2,1.0,0.25,-0.2,0.0,0.0,6,0.0,0.9872209830903735,0.9959289245871461,1.704365079365079,1.284101355116877,0.9807692307692307,0.2523364485981308,1.1490384615384615,-0.20454545454545456,0.46666666666666673,0.5371685354944833,-0.225,0.5371685354944833,0.5785120038826091,0.5602730554772998,0.7175854654265756,0.5691367556374606,0.7115796675717122,2,0.7272727272727273,0.6666666666666666,0,1,0,0,1,0
18,8,2.9565217391304346,2.8333333333333335,2.721276342421717,28.399999999999995,2.6,2.0,2.5,2.6,0.0,0.0,3,0.0,4.909713494716456,5.461277475388172,4.708333333333333,5.247793446281831,4.596153846153846,2.457943925233645,7.533653846153846,0.5000000000000001,0.33333333333333337,0.654213262037718,0.55,0.654213262037718,0.6214465011907718,0.5428835233189814,0.7368062997280774,0.6214465011907718,0.7368062997280774,3,0.30303030303030304,0.3333333333333333,0,1,0,0,1,0
19,5,0.43478260869565216,0.5833333333333334,0.49196332896773426,33.1,1.8,1.5,1.75,1.4,2.0,2.0,6,0.0,2.1568422207061304,1.9404991528234503,2.333333333333333,2.1379899225592642,2.3846153846153846,0.5700934579439252,3.5048076923076925,1.1818181818181819,1.0,0.814325284978472,1.0,0.7829735282337728,0.6767899452107008,0.6126925675228417,0.814325284978472,0.6382504298859908,0.7883735163105243,1,0.15151515151515152,0.16666666666666666,0,1,0,0,1,0
